,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4772,"International District (""ID"")",47.597784999999995,-122.32178200000001,Phở Bắc,47.599382275430806,-122.3146856399353,Vietnamese Restaurant
4773,"International District (""ID"")",47.597784999999995,-122.32178200000001,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop
4774,"International District (""ID"")",47.597784999999995,-122.32178200000001,Humble Pie,47.59763451751137,-122.31320518455999,Pizza Place
4775,"International District (""ID"")",47.597784999999995,-122.32178200000001,Flatstick Pub,47.6001432,-122.3310024,Mini Golf
4776,"International District (""ID"")",47.597784999999995,-122.32178200000001,CenturyLink Field,47.59478900349768,-122.33190396637805,Stadium
4777,"International District (""ID"")",47.597784999999995,-122.32178200000001,Seattle Bouldering Project,47.59350528645206,-122.31092469333515,Climbing Gym
4778,"International District (""ID"")",47.597784999999995,-122.32178200000001,Dr. Jose Rizal Park,47.59277912109141,-122.31833338737486,Park
4779,"International District (""ID"")",47.597784999999995,-122.32178200000001,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop
4780,"International District (""ID"")",47.597784999999995,-122.32178200000001,Il Corvo,47.602521877965955,-122.33195233639914,Italian Restaurant
4781,"International District (""ID"")",47.597784999999995,-122.32178200000001,Biscuit B*tch,47.603237,-122.33201,Breakfast Spot
4782,"International District (""ID"")",47.597784999999995,-122.32178200000001,Smith Tower Observation Bar,47.602012114767625,-122.33179258432052,Cocktail Bar
4783,"International District (""ID"")",47.597784999999995,-122.32178200000001,Tat's Delicatessen,47.601901016106545,-122.3324232258795,Sandwich Place
4784,"International District (""ID"")",47.597784999999995,-122.32178200000001,Columbia Tower Club,47.60450651693834,-122.33048379421234,Social Club
4785,"International District (""ID"")",47.597784999999995,-122.32178200000001,General Porpoise Coffee & Doughnuts,47.599112722132304,-122.33432683996949,Donut Shop
4786,"International District (""ID"")",47.597784999999995,-122.32178200000001,L'Oursin,47.60616043653752,-122.31472055101055,French Restaurant
4787,"International District (""ID"")",47.597784999999995,-122.32178200000001,Frye Art Museum,47.60705069445229,-122.32432584139437,Art Museum
4788,"International District (""ID"")",47.597784999999995,-122.32178200000001,T-Mobile Park,47.5905672564525,-122.3330183524429,Baseball Stadium
4789,"International District (""ID"")",47.597784999999995,-122.32178200000001,Ba Bar,47.60714856912167,-122.31657821247472,Vietnamese Restaurant
4790,"International District (""ID"")",47.597784999999995,-122.32178200000001,Smith Tower,47.601914,-122.331831,Building
4791,"International District (""ID"")",47.597784999999995,-122.32178200000001,Terrace Club,47.591351228423264,-122.33242232410974,Sports Bar
4792,"International District (""ID"")",47.597784999999995,-122.32178200000001,Din Tai Fung,47.590755,-122.333009,Dumpling Restaurant
4793,"International District (""ID"")",47.597784999999995,-122.32178200000001,Goodwill Seattle Flagship,47.59684150865384,-122.31460564806775,Thrift / Vintage Store
4794,"International District (""ID"")",47.597784999999995,-122.32178200000001,Metropolitan Grill,47.60461710688105,-122.33427985479376,Steakhouse
4795,"International District (""ID"")",47.597784999999995,-122.32178200000001,Pratt Fine Arts Center,47.59973068822389,-122.30720937699253,Art Gallery
4796,"International District (""ID"")",47.597784999999995,-122.32178200000001,Seattle Fish Guys,47.598860406087944,-122.30245230001286,Seafood Restaurant
4797,"International District (""ID"")",47.597784999999995,-122.32178200000001,Piroshki on Madison,47.60997767135052,-122.32333497159284,Snack Place
4798,"International District (""ID"")",47.597784999999995,-122.32178200000001,Canon,47.611252580301,-122.3166638576684,Cocktail Bar
4799,"International District (""ID"")",47.597784999999995,-122.32178200000001,Byrek & Baguette,47.608928700744556,-122.31681996933546,Eastern European Restaurant
4800,"International District (""ID"")",47.597784999999995,-122.32178200000001,RE-PC,47.588488543195396,-122.32632377225713,Electronics Store
4801,"International District (""ID"")",47.597784999999995,-122.32178200000001,Penelope and The Beauty Bar,47.60811709139168,-122.33387229232754,Spa
4802,"International District (""ID"")",47.597784999999995,-122.32178200000001,Benaroya Hall,47.60795746772859,-122.33645572511435,Concert Hall
4803,"International District (""ID"")",47.597784999999995,-122.32178200000001,"Loews Hotel 1000, Seattle",47.60516393,-122.33612951,Hotel
4804,"International District (""ID"")",47.597784999999995,-122.32178200000001,Dockside Cannabis Sodo,47.58731816329807,-122.32865300547957,Marijuana Dispensary
4805,"International District (""ID"")",47.597784999999995,-122.32178200000001,Luly Yang Couture,47.608041474108646,-122.33437189377545,Bridal Shop
4806,"International District (""ID"")",47.597784999999995,-122.32178200000001,Seattle Art Museum,47.60705223081685,-122.33781915742607,Art Museum
4807,"International District (""ID"")",47.597784999999995,-122.32178200000001,Stumptown Coffee Roasters,47.6119701441815,-122.3170201528373,Coffee Shop
4808,"International District (""ID"")",47.597784999999995,-122.32178200000001,Wood Shop BBQ,47.59914107447791,-122.29924860515175,BBQ Joint
4809,"International District (""ID"")",47.597784999999995,-122.32178200000001,Ivar's Fish Bar,47.60394816181504,-122.33871108055381,Seafood Restaurant
4810,"International District (""ID"")",47.597784999999995,-122.32178200000001,Four Seasons Seattle,47.607469754725216,-122.33936884144804,Hotel
4811,"International District (""ID"")",47.597784999999995,-122.32178200000001,General Porpoise Coffee & Doughnuts,47.613048369367704,-122.31877882545173,Donut Shop
4812,"International District (""ID"")",47.597784999999995,-122.32178200000001,Paseo SODO,47.58647908509451,-122.33400440599003,Caribbean Restaurant
4813,"International District (""ID"")",47.597784999999995,-122.32178200000001,ACT Theatre,47.610763429582846,-122.33290463088242,Theater
4814,"International District (""ID"")",47.597784999999995,-122.32178200000001,Okinawa Teriyaki,47.605109,-122.337969,Japanese Restaurant
4815,"International District (""ID"")",47.597784999999995,-122.32178200000001,The Capital Grille,47.60811479979853,-122.33507741481773,American Restaurant
4816,"International District (""ID"")",47.597784999999995,-122.32178200000001,Seattle Waterfront,47.60639398655344,-122.34112966639444,Waterfront
4817,"International District (""ID"")",47.597784999999995,-122.32178200000001,Ezell's Famous Chicken,47.606404527721864,-122.3028900255417,Fried Chicken Joint
4818,"International District (""ID"")",47.597784999999995,-122.32178200000001,8oz Burger Bar,47.6130943256242,-122.320805464895,Burger Joint
4819,"International District (""ID"")",47.597784999999995,-122.32178200000001,Fran's Chocolates,47.607680997438955,-122.33930423218398,Chocolate Shop
4820,"International District (""ID"")",47.597784999999995,-122.32178200000001,Salt & Straw,47.61415770404166,-122.3233996275977,Ice Cream Shop
4821,"International District (""ID"")",47.597784999999995,-122.32178200000001,Café Presse,47.61208154722242,-122.31702755169711,French Restaurant
4822,"International District (""ID"")",47.597784999999995,-122.32178200000001,Elliott Bay Book Company,47.614689085848305,-122.31988535732319,Bookstore
4823,"International District (""ID"")",47.597784999999995,-122.32178200000001,Ellenos Real Greek Yogurt,47.60884772199345,-122.34047600660855,Frozen Yogurt Shop
4824,"International District (""ID"")",47.597784999999995,-122.32178200000001,Standard Brewing,47.599396392710794,-122.29971095345121,Brewery
4825,"International District (""ID"")",47.597784999999995,-122.32178200000001,Pike Place Fish Market,47.60881291103749,-122.34037068853783,Fish Market
4826,"International District (""ID"")",47.597784999999995,-122.32178200000001,Honeyhole,47.61404473105211,-122.32319695290957,Sandwich Place
4827,"International District (""ID"")",47.597784999999995,-122.32178200000001,CC Filson Co.,47.587098855674526,-122.33454273377873,Accessories Store
4828,"International District (""ID"")",47.597784999999995,-122.32178200000001,MOD Pizza,47.60948993,-122.33264748,Pizza Place
4829,"International District (""ID"")",47.597784999999995,-122.32178200000001,MarketSpice,47.608580115021844,-122.34040722618163,Gourmet Shop
4830,"International District (""ID"")",47.597784999999995,-122.32178200000001,Broadcast Coffee,47.599063,-122.29913799999999,Coffee Shop
4831,"International District (""ID"")",47.597784999999995,-122.32178200000001,Paramount Theatre,47.61317125127854,-122.3312675142162,Performing Arts Venue
4832,"International District (""ID"")",47.597784999999995,-122.32178200000001,barre3,47.61312308979433,-122.31649492510954,Gym / Fitness Center
4833,"International District (""ID"")",47.597784999999995,-122.32178200000001,Capitol Coffee Works,47.613922,-122.320328,Coffee Shop
4834,"International District (""ID"")",47.597784999999995,-122.32178200000001,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store
4835,"International District (""ID"")",47.597784999999995,-122.32178200000001,Marination Station,47.613887609852036,-122.32126031614756,Hawaiian Restaurant
4836,"International District (""ID"")",47.597784999999995,-122.32178200000001,Can Can,47.609015607324174,-122.34020338645784,Other Nightlife
4837,"International District (""ID"")",47.597784999999995,-122.32178200000001,Cafe Pettirosso,47.61399086204356,-122.31809264286439,Café
4838,"International District (""ID"")",47.597784999999995,-122.32178200000001,Foreign National,47.61407952209152,-122.32727907333533,Bar
4839,"International District (""ID"")",47.597784999999995,-122.32178200000001,Monorail Espresso,47.610827841360624,-122.33504799148172,Coffee Shop
4840,"International District (""ID"")",47.597784999999995,-122.32178200000001,Pike Place Market,47.60946681547653,-122.3414645801193,Market
4841,"International District (""ID"")",47.597784999999995,-122.32178200000001,Reckless Noodle House,47.59912699567528,-122.29897351719816,Vietnamese Restaurant
4842,"International District (""ID"")",47.597784999999995,-122.32178200000001,Living Computer Museum,47.582506386576455,-122.3343628390127,Museum
4843,"International District (""ID"")",47.597784999999995,-122.32178200000001,Storyville Coffee Company,47.608968412285684,-122.34069716145795,Coffee Shop
4844,"International District (""ID"")",47.597784999999995,-122.32178200000001,Cupcake Royale and Vérité Coffee,47.614013174009195,-122.31760626759302,Cupcake Shop
4845,"International District (""ID"")",47.597784999999995,-122.32178200000001,Fairmont Olympic Hotel,47.60832812585564,-122.33421051831795,Hotel
4846,"International District (""ID"")",47.597784999999995,-122.32178200000001,Stateside,47.61407538832333,-122.32735375196782,Vietnamese Restaurant
4847,"International District (""ID"")",47.597784999999995,-122.32178200000001,Victrola Cafe and Roastery,47.61420334217318,-122.32727730632294,Coffee Shop
4848,"International District (""ID"")",47.597784999999995,-122.32178200000001,Tavour,47.58979088529625,-122.3365327223414,Beer Store
4849,"International District (""ID"")",47.597784999999995,-122.32178200000001,Momiji,47.61486612825033,-122.31669430946894,Sushi Restaurant
4850,"International District (""ID"")",47.597784999999995,-122.32178200000001,Mamnoon,47.614376,-122.32779,Middle Eastern Restaurant
4851,"International District (""ID"")",47.597784999999995,-122.32178200000001,Molly Moon's Homemade Ice Cream,47.61525647315384,-122.3197265285819,Ice Cream Shop
4852,"International District (""ID"")",47.597784999999995,-122.32178200000001,Tamari Bar,47.615309755928564,-122.32532402440684,Japanese Restaurant
4853,"International District (""ID"")",47.597784999999995,-122.32178200000001,Beecher's Handmade Cheese,47.60956997146841,-122.34185099601746,Cheese Shop
4854,"International District (""ID"")",47.597784999999995,-122.32178200000001,Homegrown,47.61475082601138,-122.32811456169942,Sandwich Place
4855,"International District (""ID"")",47.597784999999995,-122.32178200000001,Mud Bay,47.61454654620984,-122.32059918974826,Pet Store
4856,"International District (""ID"")",47.597784999999995,-122.32178200000001,Market Grill,47.60889700598648,-122.34101077483135,Seafood Restaurant
4857,"International District (""ID"")",47.597784999999995,-122.32178200000001,DeLaurenti Specialty Food & Wine,47.608780514277655,-122.34011292041335,Wine Shop
4858,"International District (""ID"")",47.597784999999995,-122.32178200000001,Verve Bowls,47.61472341805069,-122.32279246538462,Juice Bar
4859,Judkins Park,47.592963,-122.30192199999999,Seattle Bouldering Project,47.59350528645206,-122.31092469333515,Climbing Gym
4860,Judkins Park,47.592963,-122.30192199999999,Wood Shop BBQ,47.59914107447791,-122.29924860515175,BBQ Joint
4861,Judkins Park,47.592963,-122.30192199999999,Seattle Fish Guys,47.598860406087944,-122.30245230001286,Seafood Restaurant
4862,Judkins Park,47.592963,-122.30192199999999,Judkins Park and Playfield,47.593098875295226,-122.30348188220185,Park
4863,Judkins Park,47.592963,-122.30192199999999,Broadcast Coffee,47.599063,-122.29913799999999,Coffee Shop
4864,Judkins Park,47.592963,-122.30192199999999,Standard Brewing,47.599396392710794,-122.29971095345121,Brewery
4865,Judkins Park,47.592963,-122.30192199999999,Reckless Noodle House,47.59912699567528,-122.29897351719816,Vietnamese Restaurant
4866,Judkins Park,47.592963,-122.30192199999999,QED Coffee,47.589677274544194,-122.29235845256639,Coffee Shop
4867,Judkins Park,47.592963,-122.30192199999999,Mt Baker Ridge Viewpoint,47.58974605166204,-122.2924320432909,Scenic Lookout
4868,Judkins Park,47.592963,-122.30192199999999,Humble Pie,47.59763451751137,-122.31320518455999,Pizza Place
4869,Judkins Park,47.592963,-122.30192199999999,Heyday,47.59047650413974,-122.2923673292927,New American Restaurant
4870,Judkins Park,47.592963,-122.30192199999999,Seattle Children's Play Garden,47.587401385545526,-122.30181631662101,Playground
4871,Judkins Park,47.592963,-122.30192199999999,Pratt Fine Arts Center,47.59973068822389,-122.30720937699253,Art Gallery
4872,Judkins Park,47.592963,-122.30192199999999,Pho Bac Sup Shop,47.59944334159577,-122.31529782031112,Vietnamese Restaurant
4873,Judkins Park,47.592963,-122.30192199999999,East Portal Viewpoint,47.59041207921038,-122.28891070892188,Scenic Lookout
4874,Judkins Park,47.592963,-122.30192199999999,Cappy's Boxing Gym,47.59924095956592,-122.29826519897394,Gym
4875,Judkins Park,47.592963,-122.30192199999999,Saigon Deli,47.59908354262406,-122.31536995647217,Vietnamese Restaurant
4876,Judkins Park,47.592963,-122.30192199999999,San Fernando Roasted Peruvian Chicken,47.593940557006746,-122.30985713383448,South American Restaurant
4877,Judkins Park,47.592963,-122.30192199999999,Phở Bắc,47.599382275430806,-122.3146856399353,Vietnamese Restaurant
4878,Judkins Park,47.592963,-122.30192199999999,Borracchini's Bakery,47.58299834027928,-122.30185515071778,Bakery
4879,Judkins Park,47.592963,-122.30192199999999,Tamarind Tree,47.59982899733872,-122.31789066445099,Vietnamese Restaurant
4880,Judkins Park,47.592963,-122.30192199999999,Dr. Jose Rizal Park,47.59277912109141,-122.31833338737486,Park
4881,Judkins Park,47.592963,-122.30192199999999,Mutual Fish,47.58213867999522,-122.30132854103448,Fish Market
4882,Judkins Park,47.592963,-122.30192199999999,Jimi Hendrix Park,47.589132313017565,-122.30117797851561,Park
4883,Judkins Park,47.592963,-122.30192199999999,Quick Pack Food Mart,47.599413639555245,-122.29784183771203,Grocery Store
4884,Judkins Park,47.592963,-122.30192199999999,Chu Minh Tofu And Vegetarian Deli,47.59887052180144,-122.31751898103563,Vietnamese Restaurant
4885,Judkins Park,47.592963,-122.30192199999999,Ezell's Famous Chicken,47.606404527721864,-122.3028900255417,Fried Chicken Joint
4886,Judkins Park,47.592963,-122.30192199999999,Song Phang Kong,47.59914815252397,-122.31908013862102,Thai Restaurant
4887,Judkins Park,47.592963,-122.30192199999999,Tacos Chukis,47.57954485710303,-122.31159131110192,Taco Place
4888,Judkins Park,47.592963,-122.30192199999999,Starbucks,47.597098,-122.312493,Coffee Shop
4889,Judkins Park,47.592963,-122.30192199999999,Dong Thap Noodles,47.599841809234114,-122.31739444930886,Noodle House
4890,Judkins Park,47.592963,-122.30192199999999,The Station,47.57996050178468,-122.31228549006548,Coffee Shop
4891,Judkins Park,47.592963,-122.30192199999999,Lan Huê,47.59919596087398,-122.32022778202317,Vietnamese Restaurant
4892,Judkins Park,47.592963,-122.30192199999999,Cafe Selam,47.60786326046941,-122.29730498390884,Ethiopian Restaurant
4893,Judkins Park,47.592963,-122.30192199999999,L'Oursin,47.60616043653752,-122.31472055101055,French Restaurant
4894,Judkins Park,47.592963,-122.30192199999999,Buddha Bruddah,47.583285,-122.302322,Hawaiian Restaurant
4895,Judkins Park,47.592963,-122.30192199999999,Mi La Cai,47.600491,-122.316938,Asian Restaurant
4896,Judkins Park,47.592963,-122.30192199999999,Goodwill Seattle Flagship,47.59684150865384,-122.31460564806775,Thrift / Vintage Store
4897,Judkins Park,47.592963,-122.30192199999999,Fresh Flours Bakery & Cafe,47.578702643269054,-122.31142699145133,Café
